train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
10105,-239.00254821777344,49.51868438720703,0.07960359007120132,0.0003,-7.482859134674072,196,56,302.96660084,179,62.37,10206
10299,-240.21990966796875,43.7557373046875,0.07704717665910721,0.0003,-5.603399276733398,200,56,304.78567703000004,183,62.67,10400
10532,-251.8019561767578,45.913978576660156,0.07453972101211548,0.0003,-5.632503509521484,204,56,306.94102445999994,187,63.02,10633
10762,-255.834228515625,33.03330612182617,0.07219193130731583,0.0003,-9.682960510253906,208,56,309.24015986,191,63.32,10863
10990,-248.59439086914062,39.03169631958008,0.07018248736858368,0.0003,-4.142911434173584,212,56,307.27650109,195,62.69,11091
11264,-257.5721435546875,49.47077941894531,0.06865724176168442,0.0003,-6.237951278686523,216,56,307.09378873,200,62.66,11365
11471,-252.98269653320312,46.3878173828125,0.06784509867429733,0.0003,-2.7193338871002197,220,56,304.55240263,203,62.06,11572
11701,-244.91424560546875,65.98800659179688,0.06742671877145767,0.0003,3.3157153129577637,224,56,303.94802659000004,207,62.02,11802
11990,-255.1021728515625,57.43701171875,0.06724747270345688,0.0003,1.4739974737167358,228,56,305.31451409,212,62.31,12091
12270,-263.8982238769531,33.7146110534668,0.06716606020927429,0.0003,-2.4745824337005615,232,57,304.41868811,216,62.15,12371
12472,-256.6118469238281,57.4384880065918,0.06716618686914444,0.0003,3.3556652069091797,236,57,302.67973899000003,220,61.9,12573
12638,-263.0434875488281,215.78753662109375,0.06821835041046143,0.0003,-1.1615757942199707,240,57,298.1828512299999,223,61.07,12739
12849,-261.8768310546875,60.108009338378906,0.06889452785253525,0.0003,1.4200894832611084,244,57,296.19856265000004,227,60.69,12950
13153,-260.3868408203125,58.243595123291016,0.06867280602455139,0.0003,1.7570128440856934,248,57,297.77202107,232,60.89,13254
13431,-274.2812805175781,56.19655990600586,0.06759992241859436,0.0003,-4.187668800354004,252,57,297.68458196,236,60.91,13532
13666,-272.8963623046875,41.82002258300781,0.06696594506502151,0.0003,-5.529538154602051,256,57,296.34652853999995,240,60.34,13767
13963,-265.1428527832031,51.16111373901367,0.06765282154083252,0.0003,8.040618896484375,260,57,296.96239459000003,245,60.27,14064
14289,-271.46624755859375,58.99090576171875,0.06839793175458908,0.0003,-1.3261094093322754,264,57,300.15864325,251,60.87,14390
14536,-268.8895263671875,50.09370803833008,0.06924132257699966,0.0003,-4.810155868530273,268,57,299.51947637,255,60.6,14637
14867,-270.04150390625,82.43186950683594,0.07018387317657471,0.0003,-3.6480185985565186,272,57,298.11858235999995,261,60.43,14968
15053,-271.7016296386719,42.69625473022461,0.07129286229610443,0.0003,1.3897342681884766,276,57,295.04090027999996,264,60.04,15154
15244,-270.1886291503906,51.74309539794922,0.07182905822992325,0.0003,1.0535991191864014,280,57,293.21171073,268,59.78,15345
15460,-275.79547119140625,35.7574348449707,0.07195757329463959,0.0003,0.8890021443367004,284,57,291.56085199,271,59.66,15561
15626,-281.58856201171875,50.17266082763672,0.07339892536401749,0.0003,-5.67313289642334,288,57,288.13426509,274,59.19,15727
15787,-263.3120422363281,55.28942108154297,0.07340716570615768,0.0003,0.7662192583084106,292,57,284.60857336000004,277,58.71,15888
16043,-279.69061279296875,127.56084442138672,0.07333669066429138,0.0003,-3.0569751262664795,296,57,287.03639962,281,59.38,16144
16319,-274.8802795410156,70.43971252441406,0.07403646409511566,0.0003,-0.7660480737686157,300,57,290.00972523,286,60.2,16420
16631,-269.9924621582031,49.88551712036133,0.0738140121102333,0.0003,2.359302282333374,304,57,292.78782401999996,291,60.99,16732
16972,-265.9869384765625,77.53665161132812,0.0742880180478096,0.0003,-0.41144859790802,308,57,296.92948746999997,297,62.1,17073
17221,-281.15582275390625,54.04071044921875,0.07489707320928574,0.0003,0.06108701229095459,312,57,297.01642812,301,62.31,17322
17496,-283.4209899902344,43.13885498046875,0.07625021785497665,0.0003,-0.5277595520019531,316,57,296.41597962,306,62.32,17597
17740,-278.6035461425781,49.40021514892578,0.07565461099147797,0.0003,-0.4943840503692627,320,57,297.10066508000006,310,62.69,17841
17987,-273.499267578125,60.64420700073242,0.07576309889554977,0.0003,3.8821115493774414,324,57,297.87409423,314,62.86,18088
18222,-278.2069091796875,54.836326599121094,0.07503791898488998,0.0003,-1.0979970693588257,328,57,295.07580922,318,62.32,18323
18454,-272.64202880859375,59.9190673828125,0.07461806386709213,0.0003,4.344247817993164,332,57,293.12769457,322,61.84,18555
18711,-277.5927734375,55.612510681152344,0.0754164606332779,0.0003,-0.681633472442627,336,57,296.08835067,326,62.39,18812
18943,-273.55108642578125,56.497650146484375,0.07597920298576355,0.0003,-2.6150197982788086,340,57,300.28228112,330,63.05,19044
19136,-277.9814758300781,68.42437744140625,0.07645060122013092,0.0003,-2.4531993865966797,344,57,299.61878582,334,62.87,19237
19322,-272.7313232421875,66.67399597167969,0.07618396729230881,0.0003,3.1434669494628906,348,57,293.86037567000005,337,61.69,19423
19555,-271.6633605957031,59.91215515136719,0.07725927233695984,0.0003,1.7318437099456787,352,57,291.39641018000003,341,61.24,19656
19775,-275.100830078125,83.62171936035156,0.07648465782403946,0.0003,1.466200590133667,356,57,289.24882984000004,344,61.09,19876
