train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
5341,-489.0093994140625,11425.6396484375,0.9768161773681641,0.0003,0.09076827019453049,300,57,77.20368331,93,18.05,5442
5394,-473.995849609375,12088.44140625,0.9847856163978577,0.0003,0.06521052122116089,304,57,77.22187094,94,18.04,5495
5447,-481.01708984375,12155.337890625,0.997620165348053,0.0003,0.0158967487514019,308,57,77.08464886,95,18.0,5548
5499,-470.69329833984375,10764.0029296875,1.010285496711731,0.0003,-0.04132862016558647,312,57,76.9678422,96,17.96,5600
5551,-471.6317138671875,10009.1474609375,1.0170400142669678,0.0003,-0.07670604437589645,316,57,76.83229082,97,17.95,5652
5604,-460.069580078125,12833.24609375,1.0256431102752686,0.0003,-0.01932263746857643,320,57,76.79505123000001,98,17.94,5705
5658,-485.788818359375,9746.919921875,1.0306330919265747,0.0003,-0.12259722501039505,324,57,76.71563554000001,99,17.92,5759
5714,-486.7716064453125,12215.591796875,1.0409786701202393,0.0003,-0.17274388670921326,328,57,76.80695176,101,17.94,5815
5772,-497.01934814453125,8297.25,1.0548269748687744,0.0003,-0.32331719994544983,332,57,76.93372033,102,17.96,5873
5832,-496.17401123046875,13553.236328125,1.0705629587173462,0.0003,-0.2873745560646057,336,57,76.36827603,103,17.77,5933
5892,-535.033935546875,17866.69140625,1.0828484296798706,0.0003,-0.5587567090988159,340,57,72.73754861,104,17.01,5993
5948,-536.5743408203125,18044.01171875,1.1130543947219849,0.0003,-1.1588760614395142,344,57,69.67291949,105,16.4,6049
6005,-530.9667358398438,12365.25,1.1401108503341675,0.0003,-0.8774588704109192,348,57,68.72222754,106,16.22,6106
6063,-515.2402954101562,23176.564453125,1.1555030345916748,0.0003,0.07917678356170654,352,57,68.80395010000001,107,16.25,6164
6124,-527.2880859375,9743.9189453125,1.1505215167999268,0.0003,0.3581579029560089,356,57,69.11167112999999,109,16.29,6225
6184,-621.447265625,19914.9296875,1.1513280868530273,0.0003,-1.0231540203094482,360,57,69.42881759,110,16.35,6285
6244,-662.198486328125,18204.2734375,1.1830781698226929,0.0003,-1.6532340049743652,364,56,69.74302761999999,111,16.39,6345
6306,-649.0027465820312,26775.17578125,1.215314507484436,0.0003,-1.3569852113723755,368,56,70.12169005000001,112,16.43,6407
6398,-734.6710815429688,31772.27734375,1.2538831233978271,0.0003,-2.8460307121276855,372,56,67.94609663000001,114,15.89,6499
6483,-713.0582275390625,17719.765625,1.2992079257965088,0.0003,-1.874078631401062,376,56,65.52199599000001,115,15.14,6584
6554,-716.9773559570312,27852.759765625,1.3220833539962769,0.0003,-2.010136842727661,380,56,65.34163923999999,117,15.07,6655
6619,-699.7261352539062,7837.73828125,1.3436845541000366,0.0003,-1.5310258865356445,384,56,64.91750241,118,15.07,6720
